match_key,match_number,comp_level,difference,source,match_json,alliances_json,teams_json
2026orore_qm1,1,qm,46.91129079999999,Scouting totals,"{""actual_time"": 1774635299, ""alliances"": {""blue"": {""dq_team_keys"": [], ""score"": 182, ""surrogate_team_keys"": [], ""team_keys"": [""frc2898"", ""frc10991"", ""frc8032""]}, ""red"": {""dq_team_keys"": [], ""score"": 143, ""surrogate_team_keys"": [], ""team_keys"": [""frc2635"", ""frc2557"", ""frc3669""]}}, ""comp_level"": ""qm"", ""event_key"": ""2026orore"", ""key"": ""2026orore_qm1"", ""match_number"": 1, ""post_result_time"": 1774635481, ""predicted_time"": 1774635300, ""score_breakdown"": {""blue"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 5, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 38, ""autoPoints"": 38, ""endgameCount"": 39, ""endgamePoints"": 39, ""shift1Count"": 0, ""shift1Points"": 0, ""shift2Count"": 43, ""shift2Points"": 43, ""shift3Count"": 0, ""shift3Points"": 0, ""shift4Count"": 48, ""shift4Points"": 48, ""teleopCount"": 139, ""teleopPoints"": 139, ""totalCount"": 177, ""totalPoints"": 177, ""transitionCount"": 9, ""transitionPoints"": 9, ""uncounted"": 1}, ""majorFoulCount"": 0, ""minorFoulCount"": 1, ""penalties"": ""None"", ""rp"": 4, ""superchargedAchieved"": false, ""totalAutoPoints"": 38, ""totalPoints"": 182, ""totalTeleopPoints"": 139, ""totalTowerPoints"": 0, ""traversalAchieved"": false}, ""red"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 5, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 38, ""autoPoints"": 38, ""endgameCount"": 27, ""endgamePoints"": 27, ""shift1Count"": 34, ""shift1Points"": 34, ""shift2Count"": 0, ""shift2Points"": 0, ""shift3Count"": 39, ""shift3Points"": 39, ""shift4Count"": 0, ""shift4Points"": 0, ""teleopCount"": 100, ""teleopPoints"": 100, ""totalCount"": 138, ""totalPoints"": 138, ""transitionCount"": 0, ""transitionPoints"": 0, ""uncounted"": 5}, ""majorFoulCount"": 0, ""minorFoulCount"": 1, ""penalties"": ""None"", ""rp"": 1, ""superchargedAchieved"": false, ""totalAutoPoints"": 38, ""totalPoints"": 143, ""totalTeleopPoints"": 100, ""totalTowerPoints"": 0, ""traversalAchieved"": false}}, ""set_number"": 1, ""time"": 1774635300, ""videos"": [], ""winning_alliance"": ""blue""}","{""blue"": {""dq_team_keys"": [], ""score"": 182, ""surrogate_team_keys"": [], ""team_keys"": [""frc2898"", ""frc10991"", ""frc8032""]}, ""red"": {""dq_team_keys"": [], ""score"": 143, ""surrogate_team_keys"": [], ""team_keys"": [""frc2635"", ""frc2557"", ""frc3669""]}}",[]
2026orore_qm2,2,qm,45.44356554999999,Scouting totals,"{""actual_time"": 1774635854, ""alliances"": {""blue"": {""dq_team_keys"": [], ""score"": 169, ""surrogate_team_keys"": [], ""team_keys"": [""frc9567"", ""frc2521"", ""frc4488""]}, ""red"": {""dq_team_keys"": [], ""score"": 186, ""surrogate_team_keys"": [], ""team_keys"": [""frc4915"", ""frc4662"", ""frc6465""]}}, ""comp_level"": ""qm"", ""event_key"": ""2026orore"", ""key"": ""2026orore_qm2"", ""match_number"": 2, ""post_result_time"": 1774636036, ""predicted_time"": 1774635840, ""score_breakdown"": {""blue"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 5, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 44, ""autoPoints"": 44, ""endgameCount"": 7, ""endgamePoints"": 7, ""shift1Count"": 0, ""shift1Points"": 0, ""shift2Count"": 69, ""shift2Points"": 69, ""shift3Count"": 0, ""shift3Points"": 0, ""shift4Count"": 22, ""shift4Points"": 22, ""teleopCount"": 120, ""teleopPoints"": 120, ""totalCount"": 164, ""totalPoints"": 164, ""transitionCount"": 22, ""transitionPoints"": 22, ""uncounted"": 0}, ""majorFoulCount"": 0, ""minorFoulCount"": 1, ""penalties"": ""None"", ""rp"": 1, ""superchargedAchieved"": false, ""totalAutoPoints"": 44, ""totalPoints"": 169, ""totalTeleopPoints"": 120, ""totalTowerPoints"": 0, ""traversalAchieved"": false}, ""red"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 5, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 33, ""autoPoints"": 33, ""endgameCount"": 62, ""endgamePoints"": 62, ""shift1Count"": 32, ""shift1Points"": 32, ""shift2Count"": 0, ""shift2Points"": 0, ""shift3Count"": 53, ""shift3Points"": 53, ""shift4Count"": 0, ""shift4Points"": 0, ""teleopCount"": 148, ""teleopPoints"": 148, ""totalCount"": 181, ""totalPoints"": 181, ""transitionCount"": 1, ""transitionPoints"": 1, ""uncounted"": 0}, ""majorFoulCount"": 0, ""minorFoulCount"": 1, ""penalties"": ""None"", ""rp"": 4, ""superchargedAchieved"": false, ""totalAutoPoints"": 33, ""totalPoints"": 186, ""totalTeleopPoints"": 148, ""totalTowerPoints"": 0, ""traversalAchieved"": false}}, ""set_number"": 1, ""time"": 1774635840, ""videos"": [], ""winning_alliance"": ""red""}","{""blue"": {""dq_team_keys"": [], ""score"": 169, ""surrogate_team_keys"": [], ""team_keys"": [""frc9567"", ""frc2521"", ""frc4488""]}, ""red"": {""dq_team_keys"": [], ""score"": 186, ""surrogate_team_keys"": [], ""team_keys"": [""frc4915"", ""frc4662"", ""frc6465""]}}",[]
2026orore_qm3,3,qm,86.11457724999997,Scouting totals,"{""actual_time"": 1774636335, ""alliances"": {""blue"": {""dq_team_keys"": [], ""score"": 106, ""surrogate_team_keys"": [], ""team_keys"": [""frc2733"", ""frc2811"", ""frc2550""]}, ""red"": {""dq_team_keys"": [], ""score"": 297, ""surrogate_team_keys"": [], ""team_keys"": [""frc3674"", ""frc1425"", ""frc3636""]}}, ""comp_level"": ""qm"", ""event_key"": ""2026orore"", ""key"": ""2026orore_qm3"", ""match_number"": 3, ""post_result_time"": 1774636551, ""predicted_time"": 1774636424, ""score_breakdown"": {""blue"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 0, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 22, ""autoPoints"": 22, ""endgameCount"": 50, ""endgamePoints"": 50, ""shift1Count"": 12, ""shift1Points"": 12, ""shift2Count"": 0, ""shift2Points"": 0, ""shift3Count"": 19, ""shift3Points"": 19, ""shift4Count"": 0, ""shift4Points"": 0, ""teleopCount"": 84, ""teleopPoints"": 84, ""totalCount"": 106, ""totalPoints"": 106, ""transitionCount"": 3, ""transitionPoints"": 3, ""uncounted"": 1}, ""majorFoulCount"": 2, ""minorFoulCount"": 2, ""penalties"": ""None"", ""rp"": 1, ""superchargedAchieved"": false, ""totalAutoPoints"": 22, ""totalPoints"": 106, ""totalTeleopPoints"": 84, ""totalTowerPoints"": 0, ""traversalAchieved"": false}, ""red"": {""adjustPoints"": 0, ""autoTowerPoints"": 15, ""autoTowerRobot1"": ""Level1"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 40, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 79, ""autoPoints"": 79, ""endgameCount"": 32, ""endgamePoints"": 32, ""shift1Count"": 0, ""shift1Points"": 0, ""shift2Count"": 72, ""shift2Points"": 72, ""shift3Count"": 0, ""shift3Points"": 0, ""shift4Count"": 38, ""shift4Points"": 38, ""teleopCount"": 163, ""teleopPoints"": 163, ""totalCount"": 242, ""totalPoints"": 242, ""transitionCount"": 21, ""transitionPoints"": 21, ""uncounted"": 5}, ""majorFoulCount"": 0, ""minorFoulCount"": 0, ""penalties"": ""None"", ""rp"": 4, ""superchargedAchieved"": false, ""totalAutoPoints"": 94, ""totalPoints"": 297, ""totalTeleopPoints"": 163, ""totalTowerPoints"": 15, ""traversalAchieved"": false}}, ""set_number"": 1, ""time"": 1774636440, ""videos"": [], ""winning_alliance"": ""red""}","{""blue"": {""dq_team_keys"": [], ""score"": 106, ""surrogate_team_keys"": [], ""team_keys"": [""frc2733"", ""frc2811"", ""frc2550""]}, ""red"": {""dq_team_keys"": [], ""score"": 297, ""surrogate_team_keys"": [], ""team_keys"": [""frc3674"", ""frc1425"", ""frc3636""]}}",[]
2026orore_qm4,4,qm,26.708838325000002,Scouting totals,"{""actual_time"": 1774637043, ""alliances"": {""blue"": {""dq_team_keys"": [], ""score"": 152, ""surrogate_team_keys"": [], ""team_keys"": [""frc1359"", ""frc6831"", ""frc2990""]}, ""red"": {""dq_team_keys"": [], ""score"": 229, ""surrogate_team_keys"": [], ""team_keys"": [""frc5970"", ""frc9430"", ""frc957""]}}, ""comp_level"": ""qm"", ""event_key"": ""2026orore"", ""key"": ""2026orore_qm4"", ""match_number"": 4, ""post_result_time"": 1774637223, ""predicted_time"": 1774637152, ""score_breakdown"": {""blue"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 0, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 39, ""autoPoints"": 39, ""endgameCount"": 39, ""endgamePoints"": 39, ""shift1Count"": 30, ""shift1Points"": 30, ""shift2Count"": 0, ""shift2Points"": 0, ""shift3Count"": 36, ""shift3Points"": 36, ""shift4Count"": 0, ""shift4Points"": 0, ""teleopCount"": 113, ""teleopPoints"": 113, ""totalCount"": 152, ""totalPoints"": 152, ""transitionCount"": 8, ""transitionPoints"": 8, ""uncounted"": 6}, ""majorFoulCount"": 0, ""minorFoulCount"": 1, ""penalties"": ""None"", ""rp"": 1, ""superchargedAchieved"": false, ""totalAutoPoints"": 39, ""totalPoints"": 152, ""totalTeleopPoints"": 113, ""totalTowerPoints"": 0, ""traversalAchieved"": false}, ""red"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 5, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 63, ""autoPoints"": 63, ""endgameCount"": 43, ""endgamePoints"": 43, ""shift1Count"": 0, ""shift1Points"": 0, ""shift2Count"": 67, ""shift2Points"": 67, ""shift3Count"": 0, ""shift3Points"": 0, ""shift4Count"": 50, ""shift4Points"": 50, ""teleopCount"": 161, ""teleopPoints"": 161, ""totalCount"": 224, ""totalPoints"": 224, ""transitionCount"": 1, ""transitionPoints"": 1, ""uncounted"": 2}, ""majorFoulCount"": 0, ""minorFoulCount"": 0, ""penalties"": ""None"", ""rp"": 4, ""superchargedAchieved"": false, ""totalAutoPoints"": 63, ""totalPoints"": 229, ""totalTeleopPoints"": 161, ""totalTowerPoints"": 0, ""traversalAchieved"": false}}, ""set_number"": 1, ""time"": 1774637040, ""videos"": [{""key"": ""sT8yZXneDPQ"", ""type"": ""youtube""}], ""winning_alliance"": ""red""}","{""blue"": {""dq_team_keys"": [], ""score"": 152, ""surrogate_team_keys"": [], ""team_keys"": [""frc1359"", ""frc6831"", ""frc2990""]}, ""red"": {""dq_team_keys"": [], ""score"": 229, ""surrogate_team_keys"": [], ""team_keys"": [""frc5970"", ""frc9430"", ""frc957""]}}",[]
2026orore_qm5,5,qm,29.62831605000001,Scouting totals,"{""actual_time"": 1774637488, ""alliances"": {""blue"": {""dq_team_keys"": [], ""score"": 370, ""surrogate_team_keys"": [], ""team_keys"": [""frc955"", ""frc2471"", ""frc10444""]}, ""red"": {""dq_team_keys"": [], ""score"": 186, ""surrogate_team_keys"": [], ""team_keys"": [""frc5975"", ""frc749"", ""frc997""]}}, ""comp_level"": ""qm"", ""event_key"": ""2026orore"", ""key"": ""2026orore_qm5"", ""match_number"": 5, ""post_result_time"": 1774637672, ""predicted_time"": 1774637667, ""score_breakdown"": {""blue"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 0, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 92, ""autoPoints"": 92, ""endgameCount"": 71, ""endgamePoints"": 71, ""shift1Count"": 0, ""shift1Points"": 0, ""shift2Count"": 84, ""shift2Points"": 84, ""shift3Count"": 0, ""shift3Points"": 0, ""shift4Count"": 87, ""shift4Points"": 87, ""teleopCount"": 278, ""teleopPoints"": 278, ""totalCount"": 370, ""totalPoints"": 370, ""transitionCount"": 36, ""transitionPoints"": 36, ""uncounted"": 2}, ""majorFoulCount"": 1, ""minorFoulCount"": 2, ""penalties"": ""None"", ""rp"": 5, ""superchargedAchieved"": true, ""totalAutoPoints"": 92, ""totalPoints"": 370, ""totalTeleopPoints"": 278, ""totalTowerPoints"": 0, ""traversalAchieved"": false}, ""red"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 25, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 15, ""autoPoints"": 15, ""endgameCount"": 44, ""endgamePoints"": 44, ""shift1Count"": 39, ""shift1Points"": 39, ""shift2Count"": 0, ""shift2Points"": 0, ""shift3Count"": 62, ""shift3Points"": 62, ""shift4Count"": 0, ""shift4Points"": 0, ""teleopCount"": 146, ""teleopPoints"": 146, ""totalCount"": 161, ""totalPoints"": 161, ""transitionCount"": 1, ""transitionPoints"": 1, ""uncounted"": 0}, ""majorFoulCount"": 0, ""minorFoulCount"": 0, ""penalties"": ""None"", ""rp"": 1, ""superchargedAchieved"": false, ""totalAutoPoints"": 15, ""totalPoints"": 186, ""totalTeleopPoints"": 146, ""totalTowerPoints"": 0, ""traversalAchieved"": false}}, ""set_number"": 1, ""time"": 1774637640, ""videos"": [{""key"": ""Wcer9jNM9vU"", ""type"": ""youtube""}], ""winning_alliance"": ""blue""}","{""blue"": {""dq_team_keys"": [], ""score"": 370, ""surrogate_team_keys"": [], ""team_keys"": [""frc955"", ""frc2471"", ""frc10444""]}, ""red"": {""dq_team_keys"": [], ""score"": 186, ""surrogate_team_keys"": [], ""team_keys"": [""frc5975"", ""frc749"", ""frc997""]}}",[]
2026orore_qm6,6,qm,35.64478045000001,Scouting totals,"{""actual_time"": 1774638050, ""alliances"": {""blue"": {""dq_team_keys"": [], ""score"": 261, ""surrogate_team_keys"": [], ""team_keys"": [""frc6696"", ""frc2930"", ""frc8032""]}, ""red"": {""dq_team_keys"": [], ""score"": 213, ""surrogate_team_keys"": [], ""team_keys"": [""frc9600"", ""frc1540"", ""frc2915""]}}, ""comp_level"": ""qm"", ""event_key"": ""2026orore"", ""key"": ""2026orore_qm6"", ""match_number"": 6, ""post_result_time"": 1774638233, ""predicted_time"": 1774638093, ""score_breakdown"": {""blue"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 5, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 44, ""autoPoints"": 44, ""endgameCount"": 54, ""endgamePoints"": 54, ""shift1Count"": 0, ""shift1Points"": 0, ""shift2Count"": 75, ""shift2Points"": 75, ""shift3Count"": 0, ""shift3Points"": 0, ""shift4Count"": 70, ""shift4Points"": 70, ""teleopCount"": 212, ""teleopPoints"": 212, ""totalCount"": 256, ""totalPoints"": 256, ""transitionCount"": 13, ""transitionPoints"": 13, ""uncounted"": 4}, ""majorFoulCount"": 0, ""minorFoulCount"": 1, ""penalties"": ""None"", ""rp"": 4, ""superchargedAchieved"": false, ""totalAutoPoints"": 44, ""totalPoints"": 261, ""totalTeleopPoints"": 212, ""totalTowerPoints"": 0, ""traversalAchieved"": false}, ""red"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 5, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 13, ""autoPoints"": 13, ""endgameCount"": 75, ""endgamePoints"": 75, ""shift1Count"": 18, ""shift1Points"": 18, ""shift2Count"": 0, ""shift2Points"": 0, ""shift3Count"": 101, ""shift3Points"": 101, ""shift4Count"": 0, ""shift4Points"": 0, ""teleopCount"": 195, ""teleopPoints"": 195, ""totalCount"": 208, ""totalPoints"": 208, ""transitionCount"": 1, ""transitionPoints"": 1, ""uncounted"": 1}, ""majorFoulCount"": 0, ""minorFoulCount"": 1, ""penalties"": ""None"", ""rp"": 1, ""superchargedAchieved"": false, ""totalAutoPoints"": 13, ""totalPoints"": 213, ""totalTeleopPoints"": 195, ""totalTowerPoints"": 0, ""traversalAchieved"": false}}, ""set_number"": 1, ""time"": 1774638240, ""videos"": [{""key"": ""7Cm5xag-ryw"", ""type"": ""youtube""}], ""winning_alliance"": ""blue""}","{""blue"": {""dq_team_keys"": [], ""score"": 261, ""surrogate_team_keys"": [], ""team_keys"": [""frc6696"", ""frc2930"", ""frc8032""]}, ""red"": {""dq_team_keys"": [], ""score"": 213, ""surrogate_team_keys"": [], ""team_keys"": [""frc9600"", ""frc1540"", ""frc2915""]}}",[]
2026orore_qm7,7,qm,60.06249074999998,Scouting totals,"{""actual_time"": 1774638482, ""alliances"": {""blue"": {""dq_team_keys"": [], ""score"": 345, ""surrogate_team_keys"": [], ""team_keys"": [""frc1425"", ""frc10991"", ""frc4915""]}, ""red"": {""dq_team_keys"": [], ""score"": 217, ""surrogate_team_keys"": [], ""team_keys"": [""frc4662"", ""frc2990"", ""frc2521""]}}, ""comp_level"": ""qm"", ""event_key"": ""2026orore"", ""key"": ""2026orore_qm7"", ""match_number"": 7, ""post_result_time"": 1774638669, ""predicted_time"": 1774638631, ""score_breakdown"": {""blue"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 85, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 91, ""autoPoints"": 91, ""endgameCount"": 15, ""endgamePoints"": 15, ""shift1Count"": 0, ""shift1Points"": 0, ""shift2Count"": 112, ""shift2Points"": 112, ""shift3Count"": 0, ""shift3Points"": 0, ""shift4Count"": 23, ""shift4Points"": 23, ""teleopCount"": 169, ""teleopPoints"": 169, ""totalCount"": 260, ""totalPoints"": 260, ""transitionCount"": 19, ""transitionPoints"": 19, ""uncounted"": 6}, ""majorFoulCount"": 0, ""minorFoulCount"": 0, ""penalties"": ""None"", ""rp"": 4, ""superchargedAchieved"": false, ""totalAutoPoints"": 91, ""totalPoints"": 345, ""totalTeleopPoints"": 169, ""totalTowerPoints"": 0, ""traversalAchieved"": false}, ""red"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 0, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 42, ""autoPoints"": 42, ""endgameCount"": 79, ""endgamePoints"": 79, ""shift1Count"": 19, ""shift1Points"": 19, ""shift2Count"": 0, ""shift2Points"": 0, ""shift3Count"": 71, ""shift3Points"": 71, ""shift4Count"": 0, ""shift4Points"": 0, ""teleopCount"": 175, ""teleopPoints"": 175, ""totalCount"": 217, ""totalPoints"": 217, ""transitionCount"": 6, ""transitionPoints"": 6, ""uncounted"": 2}, ""majorFoulCount"": 5, ""minorFoulCount"": 2, ""penalties"": ""None"", ""rp"": 1, ""superchargedAchieved"": false, ""totalAutoPoints"": 42, ""totalPoints"": 217, ""totalTeleopPoints"": 175, ""totalTowerPoints"": 0, ""traversalAchieved"": false}}, ""set_number"": 1, ""time"": 1774638840, ""videos"": [{""key"": ""ffOJ_RC08Lk"", ""type"": ""youtube""}], ""winning_alliance"": ""blue""}","{""blue"": {""dq_team_keys"": [], ""score"": 345, ""surrogate_team_keys"": [], ""team_keys"": [""frc1425"", ""frc10991"", ""frc4915""]}, ""red"": {""dq_team_keys"": [], ""score"": 217, ""surrogate_team_keys"": [], ""team_keys"": [""frc4662"", ""frc2990"", ""frc2521""]}}",[]
2026orore_qm8,8,qm,138.63703074999998,Scouting totals,"{""actual_time"": 1774639113, ""alliances"": {""blue"": {""dq_team_keys"": [], ""score"": 210, ""surrogate_team_keys"": [], ""team_keys"": [""frc749"", ""frc3674"", ""frc9567""]}, ""red"": {""dq_team_keys"": [], ""score"": 319, ""surrogate_team_keys"": [], ""team_keys"": [""frc957"", ""frc2471"", ""frc2898""]}}, ""comp_level"": ""qm"", ""event_key"": ""2026orore"", ""key"": ""2026orore_qm8"", ""match_number"": 8, ""post_result_time"": 1774639293, ""predicted_time"": 1774639098, ""score_breakdown"": {""blue"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 10, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 33, ""autoPoints"": 33, ""endgameCount"": 80, ""endgamePoints"": 80, ""shift1Count"": 43, ""shift1Points"": 43, ""shift2Count"": 0, ""shift2Points"": 0, ""shift3Count"": 40, ""shift3Points"": 40, ""shift4Count"": 0, ""shift4Points"": 0, ""teleopCount"": 167, ""teleopPoints"": 167, ""totalCount"": 200, ""totalPoints"": 200, ""transitionCount"": 4, ""transitionPoints"": 4, ""uncounted"": 2}, ""majorFoulCount"": 0, ""minorFoulCount"": 0, ""penalties"": ""None"", ""rp"": 1, ""superchargedAchieved"": false, ""totalAutoPoints"": 33, ""totalPoints"": 210, ""totalTeleopPoints"": 167, ""totalTowerPoints"": 0, ""traversalAchieved"": false}, ""red"": {""adjustPoints"": 0, ""autoTowerPoints"": 0, ""autoTowerRobot1"": ""None"", ""autoTowerRobot2"": ""None"", ""autoTowerRobot3"": ""None"", ""endGameTowerPoints"": 0, ""endGameTowerRobot1"": ""None"", ""endGameTowerRobot2"": ""None"", ""endGameTowerRobot3"": ""None"", ""energizedAchieved"": true, ""foulPoints"": 0, ""g206Penalty"": false, ""hubScore"": {""autoCount"": 100, ""autoPoints"": 100, ""endgameCount"": 48, ""endgamePoints"": 48, ""shift1Count"": 0, ""shift1Points"": 0, ""shift2Count"": 74, ""shift2Points"": 74, ""shift3Count"": 0, ""shift3Points"": 0, ""shift4Count"": 91, ""shift4Points"": 91, ""teleopCount"": 219, ""teleopPoints"": 219, ""totalCount"": 319, ""totalPoints"": 319, ""transitionCount"": 6, ""transitionPoints"": 6, ""uncounted"": 0}, ""majorFoulCount"": 0, ""minorFoulCount"": 2, ""penalties"": ""None"", ""rp"": 4, ""superchargedAchieved"": false, ""totalAutoPoints"": 100, ""totalPoints"": 319, ""totalTeleopPoints"": 219, ""totalTowerPoints"": 0, ""traversalAchieved"": false}}, ""set_number"": 1, ""time"": 1774639440, ""videos"": [{""key"": ""7JUusnsr1iA"", ""type"": ""youtube""}], ""winning_alliance"": ""red""}","{""blue"": {""dq_team_keys"": [], ""score"": 210, ""surrogate_team_keys"": [], ""team_keys"": [""frc749"", ""frc3674"", ""frc9567""]}, ""red"": {""dq_team_keys"": [], ""score"": 319, ""surrogate_team_keys"": [], ""team_keys"": [""frc957"", ""frc2471"", ""frc2898""]}}",[]
