event_key,match_key,status,team,alliance,opr,copr_adjustPoints,copr_autoTowerPoints,copr_endGameTowerPoints,copr_energizedAchieved,copr_foulPoints,copr_g206Penalty,copr_majorFoulCount,copr_minorFoulCount,copr_rp,copr_superchargedAchieved,copr_totalAutoPoints,copr_totalPoints,copr_totalTeleopPoints,copr_totalTowerPoints,copr_traversalAchieved
2026orsal,2026orsal_qm13,,846,blue,159.60801574163878,0.0,2.3455235191526267,-1.0381266435083185,0.8794181142299575,0.18210375111554386,0.0,0.0,0.5226674438646012,1.997579564531583,0.0,25.578631872633107,159.60801574163878,133.84728011789016,1.307396875644311,0.0
2026orsal,2026orsal_qm13,,955,blue,121.2117983159934,0.0,-3.2136540641241207,2.06066064633454,0.3349106180716085,-1.1034324091681462,0.0,0.0,0.44471616694777344,2.3273404011972474,0.0,28.429829438999896,121.2117983159934,93.88540128616165,-1.1529934177895818,0.0
2026orsal,2026orsal_qm13,,847,blue,49.18018594236791,0.0,0.868130544971483,-1.0225340028262278,-0.2143287323015666,0.921328658052602,0.0,0.0,1.0326163891876272,-0.3249199657288321,0.0,-2.0084613116329373,49.18018594236791,50.26731859594833,-0.15440345785473775,0.0
2026orsal,2026orsal_qm14,,9438,red,2.536583805838772,0.0,9.003483466315865,-3.5843092357057627,0.47630214130233434,-0.5765966213840571,0.0,0.0,0.23336062319620884,0.5995042061311949,0.0,-7.3748652885826385,2.536583805838772,10.48804571580545,5.419174230610104,0.0
2026orsal,2026orsal_qm14,,6845,red,34.68291940755179,0.0,-3.659906404898986,3.3097468501873886,-0.15358679874503867,0.21249567928021584,0.0,0.0,-0.5212035027716108,-0.22534463736627725,0.0,12.731380321444437,34.68291940755179,21.739043406827076,-0.35015955471160193,0.0
2026orsal,2026orsal_qm14,,2733,red,-30.219503213390468,0.0,-5.343577061416874,0.2745623855183767,-0.3227153425572946,0.36410094210383837,0.0,0.0,0.2878428795754029,-0.374159568764917,0.0,-1.3565150328617965,-30.219503213390468,-29.227089122632478,-5.069014675898498,0.0
2026orsal,2026orsal_qm14,,3712,blue,22.964947636524652,0.0,4.1784718295375765,-0.02084341351142233,0.02272652215230948,0.5360769855199486,0.0,0.0,-0.029483988270523034,0.520955362606696,0.0,9.983061337059755,22.964947636524652,12.44580931394492,4.157628416026156,0.0
2026orsal,2026orsal_qm14,,2811,blue,-18.978443236439578,0.0,6.5814419983963015,-3.497570622654794,-0.01744914072515577,3.849284465380681,0.0,0.0,0.3589003494501769,1.2130591002398898,0.0,-8.91750458827332,-18.978443236439578,-13.910223113546877,3.08387137574151,0.0
2026orsal,2026orsal_qm14,,5468,blue,74.01349559991503,0.0,4.240086172066126,3.518414036166214,-0.005277381427152574,-4.385361450900636,0.0,0.0,-0.3294163611796539,1.2659855371534163,0.0,21.93444325121361,74.01349559991503,56.46441379960195,7.758500208232338,0.0
2026orsal,2026orsal_qm15,,4060,red,-59.1452347184349,0.0,-4.804096659581193,-1.7141271426764069,-0.13014135740293223,1.0460678484778434,0.0,0.0,-0.14877511919582131,0.7628427775474985,0.0,3.769178452275161,-59.1452347184349,-63.96048101918797,-6.518223802257599,0.0
2026orsal,2026orsal_qm15,,5920,red,30.017737652459136,0.0,-4.573864013661128,1.5180106093194001,-0.04345780771954104,1.5881930255852548,0.0,0.0,0.0296607296510826,-1.4426832533102558,0.0,-11.495115784735237,30.017737652459136,39.92466041160919,-3.0558534043417227,0.0
2026orsal,2026orsal_qm15,,749,red,102.12749706597593,0.0,9.377960673242324,0.19611653335701307,0.17359916512247348,-2.634260874063095,0.0,0.0,0.11911438954473819,0.6798404757627604,0.0,14.725937332460093,102.12749706597593,90.03582060757896,9.57407720659933,0.0
2026orsal,2026orsal_qm15,,2374,blue,197.60960458651425,0.0,4.309814948529627,1.5047437176235134,0.4203839709666161,-3.0658210479446524,0.0,0.0,0.473780588817925,2.5835815924324197,0.0,16.021855771132856,197.60960458651425,184.65356986332614,5.814558666153137,0.0
2026orsal,2026orsal_qm15,,9023,blue,159.11035687798844,0.0,1.2731071874678923,1.4328749801660687,0.24479398572236388,-0.33506983641461263,0.0,0.0,0.15391328744209726,2.1863139832199674,0.0,19.193745810409236,159.11035687798844,140.25168090399387,2.7059821676339544,0.0
2026orsal,2026orsal_qm15,,4043,blue,-74.71996146450256,0.0,-5.582922135997529,-2.937618697789581,0.3348220433110193,3.4008908843592605,0.0,0.0,-0.6276938762600223,-0.7698955756523886,0.0,-4.215601581542108,-74.71996146450256,-73.90525076731984,-8.520540833787098,0.0
2026orsal,2026orsal_qm16,,9430,red,-142.93915646607417,0.0,-12.14693291774756,-3.6523874811358947,0.07352317449671025,1.8850793525541703,0.0,0.0,-1.6595435132122758,1.3022350887229643,0.0,0.7405630135230088,-142.93915646607417,-145.5647988321513,-15.799320398883452,0.0
2026orsal,2026orsal_qm16,,4125,red,80.09448987174068,0.0,10.981426866437166,-0.24619512147007255,1.1971566567702017,3.5870576592393775,0.0,0.0,1.223413524292371,0.8616862130074416,0.0,-16.035311640018577,80.09448987174068,92.54274385251972,10.735231744967088,0.0
2026orsal,2026orsal_qm16,,10991,red,242.84466659433323,0.0,1.165506051310381,3.8985826026059636,-0.27067983126691225,-5.472137011793548,0.0,0.0,0.4361299889199028,1.836078698269595,0.0,46.29474862649555,242.84466659433323,202.0220549796312,5.06408865391634,0.0
2026orsal,2026orsal_qm16,,3673,blue,11.519020282821904,0.0,-13.18212866062356,-2.7434579761892963,-1.0383085264130416,4.512722382779495,0.0,0.0,-1.506934923343495,-0.1107343769007932,0.0,6.8725328704024,11.519020282821904,0.1337650296400752,-15.925586636812865,0.0
2026orsal,2026orsal_qm16,,997,blue,144.25243383999282,0.0,15.529341704230491,7.9194736790191556,0.4429588787074764,-2.2989554461793333,0.0,0.0,1.3307137291261872,-0.39801791227326344,0.0,19.69678348441053,144.25243383999282,126.8546058017616,23.448815383249645,0.0
2026orsal,2026orsal_qm16,,1359,blue,-42.77145412281479,0.0,12.652786956393081,4.823984297170139,0.5953496477055663,-2.2137669366001567,0.0,0.0,0.1762211942173091,0.5087522891740552,0.0,1.4306836451870557,-42.77145412281479,-41.98837083140168,17.47677125356323,0.0
2026orsal,2026orsal_qm17,,753,red,74.66191494100795,0.0,0.8175616599568218,-1.8040711030142635,0.6744846294751025,-0.19619152734514997,0.0,0.0,0.5896882677366899,2.8348420727186863,0.0,25.272979325339215,74.66191494100795,49.58512714301392,-0.9865094430574369,0.0
2026orsal,2026orsal_qm17,,7034,red,50.8661914941008,0.0,-7.418243834004304,-1.1804071103014198,0.16744846294751137,10.480380847265492,0.0,0.0,0.058968826773667216,0.9834842072718727,0.0,-30.07270206746609,50.8661914941008,70.45851271430138,-8.598650944305728,0.0
2026orsal,2026orsal_qm17,,9567,red,18.47189356489114,0.0,6.600682174047477,2.9844782133156755,0.15806690757738615,-5.284189319920344,0.0,0.0,0.35134290548964325,0.1816737200094415,0.0,9.799722742126852,18.47189356489114,13.956360142684842,9.585160387363162,0.0
2026orsal,2026orsal_qm17,,4061,blue,122.64982397117006,0.0,12.72414171401213,-9.400670870968703,1.5280997862388341,14.555290339524555,0.0,0.0,0.19745148818329206,4.9556354158701845,0.0,-40.52238508259558,122.64982397117006,148.61691871424134,3.3234708430434474,0.0
2026orsal,2026orsal_qm17,,6343,blue,-9.905350013131617,0.0,-9.467209436076134,4.636456418320287,-1.0468180171075447,-3.3460105118632644,0.0,0.0,0.3127229449174364,-4.109460344477946,0.0,19.172345355598218,-9.905350013131617,-25.731684856866654,-4.830753017755849,0.0
2026orsal,2026orsal_qm17,,2521,blue,-40.744473958038355,0.0,-3.25693227793599,4.764214452648401,-0.481281769131289,-6.209279827661283,0.0,0.0,0.4898255668992721,-0.8461750713922314,0.0,41.350039726997366,-40.744473958038355,-75.88523385737456,1.5072821747123992,0.0
